id,duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,176,144,45292,1.248
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,320,240,45292,2.956
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,480,360,45296,4.852
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,640,480,45536,7.128
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,1280,720,45548,16.309
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,25,1920,1080,87176,32.554
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,29.97,176,144,45560,1.264
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,29.97,320,240,45756,2.968
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,29.97,480,360,45772,4.94
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,29.97,640,480,45784,7.192
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,29.97,1280,720,45800,16.865
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,3000000,29.97,1920,1080,87208,31.718
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,12,176,144,46068,1.244
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,12,320,240,46080,2.924
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,12,480,360,46092,4.848
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,12,640,480,46108,7.268
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,12,1280,720,46372,16.469
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,12,1920,1080,87144,31.818
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,176,144,46400,1.256
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,320,240,46908,2.928
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,480,360,47160,4.836
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,640,480,47176,7.144
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,1280,720,47188,16.581
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,15,1920,1080,87588,33.038
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,176,144,47536,1.252
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,320,240,47548,2.932
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,480,360,47564,4.896
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,640,480,47576,7.16
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,1280,720,47828,16.673
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,1920,1080,87156,32.022
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,176,144,47856,1.268
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,320,240,47872,2.912
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,480,360,48128,4.88
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,640,480,48144,7.144
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,1280,720,48156,16.649
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,25,1920,1080,87640,32.198
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,29.97,176,144,48416,1.26
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,29.97,320,240,48436,2.96
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,29.97,480,360,48448,4.896
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,29.97,640,480,48460,7.3
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,29.97,1280,720,48476,16.845
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,29.97,1920,1080,87644,32.766
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,12,176,144,48748,0.308
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,12,320,240,48760,0.384
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,12,480,360,48776,0.504
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,12,640,480,49024,0.648
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,12,1280,720,49036,1.516
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,12,1920,1080,73968,3.276
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,15,176,144,49064,0.308
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,15,320,240,49332,0.384
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,15,480,360,49344,0.504
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,15,640,480,49360,0.676
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,15,1280,720,49372,1.536
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,15,1920,1080,74904,3.192
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,24,176,144,49640,0.304
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,24,320,240,49652,0.384
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,24,480,360,49668,0.508
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,24,640,480,49928,0.688
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,24,1280,720,49944,1.576
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,24,1920,1080,73968,3.172
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,25,176,144,49972,0.304
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,25,320,240,49972,0.372
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,25,480,360,49972,0.5
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,25,640,480,49980,0.668
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,25,1280,720,49992,1.528
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,25,1920,1080,74496,3.22
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,29.97,176,144,50000,0.308
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,29.97,320,240,50008,0.38
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,29.97,480,360,50020,0.508
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,29.97,640,480,50028,0.676
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,29.97,1280,720,50040,1.524
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,56000,29.97,1920,1080,74908,3.212
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,12,176,144,50060,0.348
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,12,320,240,50068,0.4
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,12,480,360,50076,0.5
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,12,640,480,50088,0.664
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,12,1280,720,50332,1.5
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,12,1920,1080,73964,3.124
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,15,176,144,50352,0.316
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,15,320,240,50420,0.404
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,15,480,360,50700,0.5
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,15,640,480,50708,0.68
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,15,1280,720,50708,1.524
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,15,1920,1080,74496,3.224
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,24,176,144,50728,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,24,320,240,51000,0.396
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,24,480,360,51012,0.512
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,24,640,480,51020,0.672
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,24,1280,720,51028,1.484
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,24,1920,1080,73968,3.204
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,25,176,144,51312,0.304
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,25,320,240,51324,0.376
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,25,480,360,51332,0.512
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,25,640,480,51340,0.656
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,25,1280,720,51616,1.464
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,25,1920,1080,74496,3.132
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,29.97,176,144,51636,0.308
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,29.97,320,240,51644,0.388
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,29.97,480,360,51656,0.5
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,29.97,640,480,51928,0.664
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,29.97,1280,720,51940,1.456
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,109000,29.97,1920,1080,73964,3.172
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,12,176,144,51960,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,12,320,240,51968,0.432
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,12,480,360,52244,0.552
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,12,640,480,52252,0.7
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,12,1280,720,52252,1.476
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,12,1920,1080,74496,3.144
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,15,176,144,52532,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,15,320,240,52544,0.42
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,15,480,360,52556,0.536
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,15,640,480,52564,0.648
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,15,1280,720,52576,1.512
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,15,1920,1080,74496,3.104
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,24,176,144,52860,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,24,320,240,52868,0.416
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,24,480,360,52876,0.552
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,24,640,480,52888,0.712
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,24,1280,720,53164,1.532
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,24,1920,1080,74496,3.316
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,25,176,144,53184,0.34
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,25,320,240,53192,0.416
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,25,480,360,53464,0.524
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,25,640,480,53472,0.656
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,25,1280,720,53484,1.46
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,25,1920,1080,73968,3.136
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,29.97,176,144,53504,0.312
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,29.97,320,240,53776,0.4
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,29.97,480,360,53788,0.52
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,29.97,640,480,53796,0.66
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,29.97,1280,720,53808,1.496
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,242000,29.97,1920,1080,74908,3.228
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,12,176,144,54092,0.332
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,12,320,240,54092,0.48
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,12,480,360,54100,0.6
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,12,640,480,54108,0.724
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,12,1280,720,54384,1.508
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,12,1920,1080,74496,3.16
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,15,176,144,54404,0.336
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,15,320,240,54412,0.448
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,15,480,360,54424,0.572
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,15,640,480,54696,0.736
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,15,1280,720,54708,1.468
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,15,1920,1080,74496,3.144
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,24,176,144,54728,0.328
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,24,320,240,55000,0.448
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,24,480,360,55012,0.572
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,24,640,480,55284,0.708
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,24,1280,720,55296,1.456
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,24,1920,1080,74496,3.188
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,25,176,144,55576,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,25,320,240,55584,0.444
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,25,480,360,55584,0.584
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,25,640,480,55592,0.692
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,25,1280,720,55604,1.492
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,25,1920,1080,73968,3.108
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,29.97,176,144,55888,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,29.97,320,240,55896,0.444
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,29.97,480,360,55908,0.564
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,29.97,640,480,56180,0.676
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,29.97,1280,720,56256,1.476
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,539000,29.97,1920,1080,74908,3.172
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,12,176,144,56268,0.324
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,12,320,240,56280,0.468
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,12,480,360,56280,0.64
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,12,640,480,56288,0.768
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,12,1280,720,56300,1.44
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,12,1920,1080,73972,3.172
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,15,176,144,56320,0.34
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,15,320,240,56328,0.464
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,15,480,360,56340,0.624
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,15,640,480,56348,0.776
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,15,1280,720,56356,1.488
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,15,1920,1080,74496,3.132
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,24,176,144,56368,0.328
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,24,320,240,56368,0.46
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,24,480,360,56368,0.616
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,24,640,480,56368,0.76
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,24,1280,720,56368,1.536
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,24,1920,1080,73968,3.116
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,25,176,144,56368,0.34
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,25,320,240,56500,0.464
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,25,480,360,56508,0.616
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,25,640,480,56516,0.764
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,25,1280,720,56524,1.496
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,25,1920,1080,74496,3.16
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,29.97,176,144,56808,0.356
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,29.97,320,240,56820,0.472
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,29.97,480,360,56828,0.632
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,29.97,640,480,56840,0.852
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,29.97,1280,720,57116,1.5
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,820000,29.97,1920,1080,73968,3.176
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,12,176,144,57132,0.32
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,12,320,240,57144,0.484
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12,27,1537,0,1564,64483,825054,0,889537,flv,3000000,12,480,360,57152,0.672
