duration,width,height,bitrate,framerate,frames,size,o_bitrate,o_framerate,o_width,o_height,utime
130.35667,176,144,54590,12,1564,889537,5000000,12,1920,1080,93.058
130.35667,176,144,54590,12,1564,889537,5000000,15,176,144,2.32
130.35667,176,144,54590,12,1564,889537,5000000,15,320,240,6.548
130.35667,176,144,54590,12,1564,889537,5000000,15,480,360,13.569
130.35667,176,144,54590,12,1564,889537,5000000,15,640,480,21.457
130.35667,176,144,54590,12,1564,889537,5000000,15,1280,720,49.995
130.35667,176,144,54590,12,1564,889537,5000000,15,1920,1080,96.814
130.35667,176,144,54590,12,1564,889537,5000000,24,176,144,2.76
130.35667,176,144,54590,12,1564,889537,5000000,24,320,240,6.836
130.35667,176,144,54590,12,1564,889537,5000000,24,480,360,13.489
130.35667,176,144,54590,12,1564,889537,5000000,24,640,480,21.941
130.35667,176,144,54590,12,1564,889537,5000000,24,1280,720,54.371
130.35667,176,144,54590,12,1564,889537,5000000,24,1920,1080,107.263
130.35667,176,144,54590,12,1564,889537,5000000,25,176,144,2.92
130.35667,176,144,54590,12,1564,889537,5000000,25,320,240,6.832
130.35667,176,144,54590,12,1564,889537,5000000,25,480,360,13.373
130.35667,176,144,54590,12,1564,889537,5000000,25,640,480,21.909
130.35667,176,144,54590,12,1564,889537,5000000,25,1280,720,56.14
130.35667,176,144,54590,12,1564,889537,5000000,25,1920,1080,109.467
130.35667,176,144,54590,12,1564,889537,5000000,29.97,176,144,3.072
130.35667,176,144,54590,12,1564,889537,5000000,29.97,320,240,7.204
130.35667,176,144,54590,12,1564,889537,5000000,29.97,480,360,14.761
130.35667,176,144,54590,12,1564,889537,5000000,29.97,640,480,24.482
130.35667,176,144,54590,12,1564,889537,5000000,29.97,1280,720,61.156
130.35667,176,144,54590,12,1564,889537,5000000,29.97,1920,1080,120.26
204.938,480,360,297373,16,3280,7617894,56000,12,176,144,1.004
204.938,480,360,297373,16,3280,7617894,56000,12,320,240,1.72
204.938,480,360,297373,16,3280,7617894,56000,12,480,360,2.004
204.938,480,360,297373,16,3280,7617894,56000,12,640,480,2.628
204.938,480,360,297373,16,3280,7617894,56000,12,1280,720,3.332
204.938,480,360,297373,16,3280,7617894,56000,12,1920,1080,6.056
204.938,480,360,297373,16,3280,7617894,56000,15,176,144,1.36
204.938,480,360,297373,16,3280,7617894,56000,15,320,240,1.468
204.938,480,360,297373,16,3280,7617894,56000,15,480,360,2.168
204.938,480,360,297373,16,3280,7617894,56000,15,640,480,2.736
204.938,480,360,297373,16,3280,7617894,56000,15,1280,720,4.356
204.938,480,360,297373,16,3280,7617894,56000,15,1920,1080,7.832
204.938,480,360,297373,16,3280,7617894,56000,24,176,144,1.876
204.938,480,360,297373,16,3280,7617894,56000,24,320,240,2.412
204.938,480,360,297373,16,3280,7617894,56000,24,480,360,2.892
204.938,480,360,297373,16,3280,7617894,56000,24,640,480,3.916
204.938,480,360,297373,16,3280,7617894,56000,24,1280,720,8.465
204.938,480,360,297373,16,3280,7617894,56000,24,1920,1080,12.257
204.938,480,360,297373,16,3280,7617894,56000,25,176,144,2.028
204.938,480,360,297373,16,3280,7617894,56000,25,320,240,2.464
204.938,480,360,297373,16,3280,7617894,56000,25,480,360,2.888
204.938,480,360,297373,16,3280,7617894,56000,25,640,480,3.948
204.938,480,360,297373,16,3280,7617894,56000,25,1280,720,8.429
204.938,480,360,297373,16,3280,7617894,56000,25,1920,1080,12.869
204.938,480,360,297373,16,3280,7617894,56000,29.97,176,144,2.02
204.938,480,360,297373,16,3280,7617894,56000,29.97,320,240,2.432
204.938,480,360,297373,16,3280,7617894,56000,29.97,480,360,3.212
204.938,480,360,297373,16,3280,7617894,56000,29.97,640,480,4.408
204.938,480,360,297373,16,3280,7617894,56000,29.97,1280,720,9.425
204.938,480,360,297373,16,3280,7617894,56000,29.97,1920,1080,14.793
204.938,480,360,297373,16,3280,7617894,109000,12,176,144,1.164
204.938,480,360,297373,16,3280,7617894,109000,12,320,240,1.444
204.938,480,360,297373,16,3280,7617894,109000,12,480,360,2.2
204.938,480,360,297373,16,3280,7617894,109000,12,640,480,1.608
204.938,480,360,297373,16,3280,7617894,109000,12,1280,720,3.172
204.938,480,360,297373,16,3280,7617894,109000,12,1920,1080,6.116
204.938,480,360,297373,16,3280,7617894,109000,15,176,144,1.032
204.938,480,360,297373,16,3280,7617894,109000,15,320,240,1.892
204.938,480,360,297373,16,3280,7617894,109000,15,480,360,2.136
204.938,480,360,297373,16,3280,7617894,109000,15,640,480,2.736
204.938,480,360,297373,16,3280,7617894,109000,15,1280,720,4.968
204.938,480,360,297373,16,3280,7617894,109000,15,1920,1080,7.368
204.938,480,360,297373,16,3280,7617894,109000,24,176,144,1.76
204.938,480,360,297373,16,3280,7617894,109000,24,320,240,2.352
204.938,480,360,297373,16,3280,7617894,109000,24,480,360,2.72
204.938,480,360,297373,16,3280,7617894,109000,24,640,480,3.828
204.938,480,360,297373,16,3280,7617894,109000,24,1280,720,7.884
204.938,480,360,297373,16,3280,7617894,109000,24,1920,1080,12.005
204.938,480,360,297373,16,3280,7617894,109000,25,176,144,2.104
204.938,480,360,297373,16,3280,7617894,109000,25,320,240,1.98
204.938,480,360,297373,16,3280,7617894,109000,25,480,360,2.76
204.938,480,360,297373,16,3280,7617894,109000,25,640,480,3.528
204.938,480,360,297373,16,3280,7617894,109000,25,1280,720,7.32
204.938,480,360,297373,16,3280,7617894,109000,25,1920,1080,12.101
204.938,480,360,297373,16,3280,7617894,109000,29.97,176,144,2.06
204.938,480,360,297373,16,3280,7617894,109000,29.97,320,240,2.088
204.938,480,360,297373,16,3280,7617894,109000,29.97,480,360,3.084
204.938,480,360,297373,16,3280,7617894,109000,29.97,640,480,3.928
204.938,480,360,297373,16,3280,7617894,109000,29.97,1280,720,8.629
204.938,480,360,297373,16,3280,7617894,109000,29.97,1920,1080,14.297
204.938,480,360,297373,16,3280,7617894,242000,12,176,144,1.104
204.938,480,360,297373,16,3280,7617894,242000,12,320,240,1.564
204.938,480,360,297373,16,3280,7617894,242000,12,480,360,1.336
204.938,480,360,297373,16,3280,7617894,242000,12,640,480,2.672
204.938,480,360,297373,16,3280,7617894,242000,12,1280,720,4.14
204.938,480,360,297373,16,3280,7617894,242000,12,1920,1080,6.136
204.938,480,360,297373,16,3280,7617894,242000,15,176,144,1.528
204.938,480,360,297373,16,3280,7617894,242000,15,320,240,1.504
204.938,480,360,297373,16,3280,7617894,242000,15,480,360,1.8
204.938,480,360,297373,16,3280,7617894,242000,15,640,480,2.624
204.938,480,360,297373,16,3280,7617894,242000,15,1280,720,4.748
204.938,480,360,297373,16,3280,7617894,242000,15,1920,1080,7.096
204.938,480,360,297373,16,3280,7617894,242000,24,176,144,1.772
204.938,480,360,297373,16,3280,7617894,242000,24,320,240,2.004
204.938,480,360,297373,16,3280,7617894,242000,24,480,360,2.844
204.938,480,360,297373,16,3280,7617894,242000,24,640,480,3.5
204.938,480,360,297373,16,3280,7617894,242000,24,1280,720,6.524
204.938,480,360,297373,16,3280,7617894,242000,24,1920,1080,12.017
204.938,480,360,297373,16,3280,7617894,242000,25,176,144,1.9
204.938,480,360,297373,16,3280,7617894,242000,25,320,240,2.448
204.938,480,360,297373,16,3280,7617894,242000,25,480,360,2.82
204.938,480,360,297373,16,3280,7617894,242000,25,640,480,3.84
204.938,480,360,297373,16,3280,7617894,242000,25,1280,720,7.988
204.938,480,360,297373,16,3280,7617894,242000,25,1920,1080,11.965
204.938,480,360,297373,16,3280,7617894,242000,29.97,176,144,2.148
204.938,480,360,297373,16,3280,7617894,242000,29.97,320,240,2.016
204.938,480,360,297373,16,3280,7617894,242000,29.97,480,360,2.82
204.938,480,360,297373,16,3280,7617894,242000,29.97,640,480,4.096
204.938,480,360,297373,16,3280,7617894,242000,29.97,1280,720,8.289
204.938,480,360,297373,16,3280,7617894,242000,29.97,1920,1080,13.681
204.938,480,360,297373,16,3280,7617894,539000,12,176,144,1.392
204.938,480,360,297373,16,3280,7617894,539000,12,320,240,1.42
204.938,480,360,297373,16,3280,7617894,539000,12,480,360,1.672
204.938,480,360,297373,16,3280,7617894,539000,12,640,480,2.388
204.938,480,360,297373,16,3280,7617894,539000,12,1280,720,3.232
204.938,480,360,297373,16,3280,7617894,539000,12,1920,1080,6.096
204.938,480,360,297373,16,3280,7617894,539000,15,176,144,1.476
204.938,480,360,297373,16,3280,7617894,539000,15,320,240,1.88
204.938,480,360,297373,16,3280,7617894,539000,15,480,360,1.988
204.938,480,360,297373,16,3280,7617894,539000,15,640,480,3.036
204.938,480,360,297373,16,3280,7617894,539000,15,1280,720,4.188
204.938,480,360,297373,16,3280,7617894,539000,15,1920,1080,7.896
204.938,480,360,297373,16,3280,7617894,539000,24,176,144,2.092
204.938,480,360,297373,16,3280,7617894,539000,24,320,240,2.404
204.938,480,360,297373,16,3280,7617894,539000,24,480,360,2.556
204.938,480,360,297373,16,3280,7617894,539000,24,640,480,4.012
204.938,480,360,297373,16,3280,7617894,539000,24,1280,720,6.184
204.938,480,360,297373,16,3280,7617894,539000,24,1920,1080,12.349
204.938,480,360,297373,16,3280,7617894,539000,25,176,144,1.916
204.938,480,360,297373,16,3280,7617894,539000,25,320,240,2.5
204.938,480,360,297373,16,3280,7617894,539000,25,480,360,3.196
204.938,480,360,297373,16,3280,7617894,539000,25,640,480,4.104
204.938,480,360,297373,16,3280,7617894,539000,25,1280,720,6.588
204.938,480,360,297373,16,3280,7617894,539000,25,1920,1080,11.633
204.938,480,360,297373,16,3280,7617894,539000,29.97,176,144,2.084
204.938,480,360,297373,16,3280,7617894,539000,29.97,320,240,2.132
204.938,480,360,297373,16,3280,7617894,539000,29.97,480,360,2.932
204.938,480,360,297373,16,3280,7617894,539000,29.97,640,480,4.552
204.938,480,360,297373,16,3280,7617894,539000,29.97,1280,720,8.221
204.938,480,360,297373,16,3280,7617894,539000,29.97,1920,1080,13.073
204.938,480,360,297373,16,3280,7617894,820000,12,176,144,1.268
204.938,480,360,297373,16,3280,7617894,820000,12,320,240,1.496
204.938,480,360,297373,16,3280,7617894,820000,12,480,360,1.84
204.938,480,360,297373,16,3280,7617894,820000,12,640,480,2.964
204.938,480,360,297373,16,3280,7617894,820000,12,1280,720,4.172
204.938,480,360,297373,16,3280,7617894,820000,12,1920,1080,6.196
204.938,480,360,297373,16,3280,7617894,820000,15,176,144,1.472
204.938,480,360,297373,16,3280,7617894,820000,15,320,240,2.144
204.938,480,360,297373,16,3280,7617894,820000,15,480,360,2.524
204.938,480,360,297373,16,3280,7617894,820000,15,640,480,2.864
204.938,480,360,297373,16,3280,7617894,820000,15,1280,720,5.136
204.938,480,360,297373,16,3280,7617894,820000,15,1920,1080,7.888
204.938,480,360,297373,16,3280,7617894,820000,24,176,144,2.016
204.938,480,360,297373,16,3280,7617894,820000,24,320,240,2.388
204.938,480,360,297373,16,3280,7617894,820000,24,480,360,1.936
204.938,480,360,297373,16,3280,7617894,820000,24,640,480,4.072
204.938,480,360,297373,16,3280,7617894,820000,24,1280,720,7.864
204.938,480,360,297373,16,3280,7617894,820000,24,1920,1080,12.061
204.938,480,360,297373,16,3280,7617894,820000,25,176,144,2.092
204.938,480,360,297373,16,3280,7617894,820000,25,320,240,2.5
204.938,480,360,297373,16,3280,7617894,820000,25,480,360,3
204.938,480,360,297373,16,3280,7617894,820000,25,640,480,4.124
204.938,480,360,297373,16,3280,7617894,820000,25,1280,720,8.169
204.938,480,360,297373,16,3280,7617894,820000,25,1920,1080,12.101
204.938,480,360,297373,16,3280,7617894,820000,29.97,176,144,2.132
204.938,480,360,297373,16,3280,7617894,820000,29.97,320,240,2.64
204.938,480,360,297373,16,3280,7617894,820000,29.97,480,360,3.32
204.938,480,360,297373,16,3280,7617894,820000,29.97,640,480,4.468
204.938,480,360,297373,16,3280,7617894,820000,29.97,1280,720,8.953
204.938,480,360,297373,16,3280,7617894,820000,29.97,1920,1080,14.137
204.938,480,360,297373,16,3280,7617894,3000000,12,176,144,1.352
204.938,480,360,297373,16,3280,7617894,3000000,12,320,240,1.836
204.938,480,360,297373,16,3280,7617894,3000000,12,480,360,1.808
204.938,480,360,297373,16,3280,7617894,3000000,12,640,480,2.796
204.938,480,360,297373,16,3280,7617894,3000000,12,1280,720,3.876
204.938,480,360,297373,16,3280,7617894,3000000,12,1920,1080,6.856
204.938,480,360,297373,16,3280,7617894,3000000,15,176,144,1.584
204.938,480,360,297373,16,3280,7617894,3000000,15,320,240,1.836
204.938,480,360,297373,16,3280,7617894,3000000,15,480,360,2.252
